SeqID:00000001 01331011->0133AF3A                                                  EAX=00E319A0 ECX=00000001 EDX=0009E208 EBX=76D341B5 ESP=001EF7FC EBP=001EF818 ESI=00000000 EDI=00000000 EFLAG=00000202
SeqID:00000007 0133ADCC->0133C3BD                                                  EAX=00000037 ECX=FEEEFF03 EDX=0133ADCC EBX=22C32A8E ESP=001EF708 EBP=001EF7E2 ESI=01375871 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=001EF7E2 ECX=FEEEFF03 EDX=0133ADCC EBX=22C32A8E ESP=001EF708 EBP=001EF7DE ESI=01375871 EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF03 EDX=0133ADCC EBX=22C32A8E ESP=001EF708 EBP=001EF7DE ESI=01375871 EDI=001EF708 EFLAG=00000202
SeqID:00000012 0133BB24->0133C12C                                                  EAX=00000009 ECX=FEEEFF03 EDX=0133BB24 EBX=22C32A85 ESP=001EF708 EBP=001EF7DE ESI=01375872 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00000006 ECX=FEEEFF03 EDX=0133BB24 EBX=22C32A83 ESP=001EF708 EBP=001EF7DA ESI=01375873 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF03 EDX=0133BB24 EBX=22C32A83 ESP=001EF708 EBP=001EF7DA ESI=01375873 EDI=001EF708 EFLAG=00000206
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000010 ECX=FEEEFF03 EDX=0133AFB0 EBX=22C32A73 ESP=001EF708 EBP=001EF7DA ESI=01375874 EDI=001EF708 EFLAG=00000202
SeqID:00000008 0133D095->0133CC39                                                  EAX=00000006 ECX=FEEEFF03 EDX=0133AFB0 EBX=22C32A73 ESP=001EF708 EBP=001EF7DA ESI=01375874 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000006 ECX=FEEEFF03 EDX=0133AFB0 EBX=22C32A73 ESP=001EF708 EBP=001EF7DA ESI=01375874 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000034 ECX=FEEEFF03 EDX=00000206 EBX=22C32AEA ESP=001EF708 EBP=001EF7DE ESI=01375876 EDI=001EF708 EFLAG=00000206
SeqID:00000009 0133CF4A->0133BBB2                                                  EAX=0000003D ECX=FEEEFF03 EDX=0133CF4A EBX=22C32AAD ESP=001EF708 EBP=001EF7DE ESI=01375877 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF7E8 ECX=FEEEFF03 EDX=00819652 EBX=22C32AAD ESP=001EF708 EBP=001EF7E6 ESI=01375877 EDI=001EF708 EFLAG=00000212
SeqID:00000010 0133BD36->0133CFCF                                                  EAX=00000020 ECX=FEEEFF03 EDX=0133BD36 EBX=22C32A8D ESP=001EF708 EBP=001EF7E6 ESI=01375878 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000020 ECX=FEEEFF03 EDX=0133B5A3 EBX=22C32A6D ESP=001EF708 EBP=001EF7E8 ESI=01375879 EDI=001EF708 EFLAG=00000206
SeqID:00000024 0133BF98->0133CB51                                                  EAX=000000B3 ECX=FEEEFF03 EDX=0133BF98 EBX=22C32ABA ESP=001EF708 EBP=001EF7E8 ESI=0137587A EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0040CB29 ECX=FEEEFF01 EDX=0133BF98 EBX=22C32ABA ESP=001EF708 EBP=001EF7E6 ESI=0137587A EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133BF98 EBX=22C32ABA ESP=001EF708 EBP=001EF7E6 ESI=0137587A EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000014 ECX=FEEEFF01 EDX=00000202 EBX=22C32AEF ESP=001EF708 EBP=001EF7EA ESI=0137587C EDI=001EF708 EFLAG=00000202
SeqID:00000005 0133C2E4->0133B81B                                                  EAX=000000B4 ECX=FEEEFF01 EDX=0133C2E4 EBX=22C32A3B ESP=001EF708 EBP=001EF7EA ESI=0137587D EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00000024 ECX=FEEEFF01 EDX=00F30000 EBX=22C32A17 ESP=001EF708 EBP=001EF7E6 ESI=0137587E EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=00F30000 EBX=22C32A17 ESP=001EF708 EBP=001EF7E6 ESI=0137587E EDI=001EF708 EFLAG=00000216
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000018 ECX=FEEEFF01 EDX=0133AFB0 EBX=22C32AFF ESP=001EF708 EBP=001EF7E6 ESI=0137587F EDI=001EF708 EFLAG=00000202
SeqID:00000008 0133D095->0133CC39                                                  EAX=00F30000 ECX=FEEEFF01 EDX=0133AFB0 EBX=22C32AFF ESP=001EF708 EBP=001EF7E6 ESI=0137587F EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00F30000 ECX=FEEEFF01 EDX=0133AFB0 EBX=22C32AFF ESP=001EF708 EBP=001EF7E6 ESI=0137587F EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=0000000C ECX=FEEEFF01 EDX=00000202 EBX=22C32A3D ESP=001EF708 EBP=001EF7EA ESI=01375881 EDI=001EF708 EFLAG=00000202
SeqID:00000031 0133BD7D->0133AECB                                                  EAX=000000E4 ECX=FEEEFF01 EDX=0133BD7D EBX=22C32A59 ESP=001EF708 EBP=001EF7EA ESI=01375882 EDI=001EF708 EFLAG=00000206
SeqID:00000035 0133D1CF->0133D1E3                                                  EAX=0133E960 ECX=FEEEFF01 EDX=0133BD7D EBX=22C32A59 ESP=001EF708 EBP=001EF7EC ESI=01375882 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=0133E960 ECX=FEEEFF01 EDX=0133BD7D EBX=22C32A59 ESP=001EF708 EBP=001EF7EC ESI=01375882 EDI=001EF708 EFLAG=00000202
SeqID:00000017 0133D21E->0133B959                                                  EAX=000000AA ECX=FEEEFF01 EDX=0133D21E EBX=22C32AAF ESP=001EF708 EBP=001EF7EC ESI=01375883 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000E960 ECX=FEEEFF01 EDX=0133D21E EBX=22C32AAF ESP=001EF708 EBP=001EF7EA ESI=01375883 EDI=001EF708 EFLAG=00000283
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133D21E EBX=22C32AAF ESP=001EF708 EBP=001EF7EA ESI=01375883 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000034 ECX=FEEEFF01 EDX=00000283 EBX=22C32A26 ESP=001EF708 EBP=001EF7EE ESI=01375885 EDI=001EF708 EFLAG=00000206
SeqID:00000028 0133AC3D->0133BED4                                                  EAX=00000028 ECX=FEEEFF01 EDX=0133AC3D EBX=22C32AFE ESP=001EF708 EBP=001EF7EE ESI=01375886 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00007CCB ECX=FEEEFF01 EDX=0133AC3D EBX=22C32AFE ESP=001EF708 EBP=001EF7EC ESI=01375886 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133AC3D EBX=22C32AFE ESP=001EF708 EBP=001EF7EC ESI=01375886 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000034 ECX=FEEEFF01 EDX=00000202 EBX=22C32A13 ESP=001EF708 EBP=001EF7F0 ESI=01375888 EDI=001EF708 EFLAG=00000216
SeqID:00000028 0133AC3D->0133BED4                                                  EAX=00000090 ECX=FEEEFF01 EDX=0133AC3D EBX=22C32A83 ESP=001EF708 EBP=001EF7F0 ESI=01375889 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00008334 ECX=FEEEFF01 EDX=0133AC3D EBX=22C32A83 ESP=001EF708 EBP=001EF7EE ESI=01375889 EDI=001EF708 EFLAG=00000282
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133AC3D EBX=22C32A83 ESP=001EF708 EBP=001EF7EE ESI=01375889 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000034 ECX=FEEEFF01 EDX=00000282 EBX=22C32AFA ESP=001EF708 EBP=001EF7F2 ESI=0137588B EDI=001EF708 EFLAG=00000212
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000014 ECX=FEEEFF01 EDX=00008334 EBX=22C32A30 ESP=001EF708 EBP=001EF7F6 ESI=0137588D EDI=001EF708 EFLAG=00000206
SeqID:00000025 0133CF62->01331030                                                  EAX=000000B1 ECX=FEEEFF01 EDX=0133CF62 EBX=22C32A7F ESP=001EF708 EBP=001EF7F6 ESI=0137588E EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00008334 ECX=FEEEFF01 EDX=0133CF62 EBX=22C32A6B ESP=001EF708 EBP=001EF7F4 ESI=0137588F EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133CF62 EBX=22C32A6B ESP=001EF708 EBP=001EF7F4 ESI=0137588F EDI=001EF708 EFLAG=00000216
SeqID:00000021 0133CA81->0133D2E9                                                  EAX=000000A7 ECX=FEEEFF01 EDX=0133CA81 EBX=22C32AC4 ESP=001EF708 EBP=001EF7F4 ESI=01375890 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00001BCF ECX=FEEEFF01 EDX=0133CA81 EBX=22C34693 ESP=001EF708 EBP=001EF7F2 ESI=01375892 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133CA81 EBX=22C34693 ESP=001EF708 EBP=001EF7F2 ESI=01375892 EDI=001EF708 EFLAG=00000216
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000008A ECX=FEEEFF01 EDX=0133AF16 EBX=22C34609 ESP=001EF708 EBP=001EF7F2 ESI=01375893 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=CE7FFA01 ECX=FEEEFF01 EDX=0133AF16 EBX=54434C08 ESP=001EF708 EBP=001EF7EE ESI=01375897 EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133AF16 EBX=54434C08 ESP=001EF708 EBP=001EF7EE ESI=01375897 EDI=001EF708 EFLAG=00000206
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000008A ECX=FEEEFF01 EDX=0133AF16 EBX=54434C7E ESP=001EF708 EBP=001EF7EE ESI=01375898 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=31C0D12A ECX=FEEEFF01 EDX=0133AF16 EBX=22827B54 ESP=001EF708 EBP=001EF7EA ESI=0137589C EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133AF16 EBX=22827B54 ESP=001EF708 EBP=001EF7EA ESI=0137589C EDI=001EF708 EFLAG=00000202
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000050 ECX=FEEEFF01 EDX=0133AFB0 EBX=22827B04 ESP=001EF708 EBP=001EF7EA ESI=0137589D EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=31C0D12A ECX=FEEEFF01 EDX=0133AFB0 EBX=22827B04 ESP=001EF708 EBP=001EF7EA ESI=0137589D EDI=001EF708 EFLAG=00000207
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000034 ECX=FEEEFF01 EDX=00000207 EBX=22827B7B ESP=001EF708 EBP=001EF7EE ESI=0137589F EDI=001EF708 EFLAG=00000206
SeqID:00000005 0133C2E4->0133B81B                                                  EAX=000000B4 ECX=FEEEFF01 EDX=0133C2E4 EBX=22827BC7 ESP=001EF708 EBP=001EF7EE ESI=013758A0 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00000024 ECX=FEEEFF01 EDX=00F30000 EBX=22827BA3 ESP=001EF708 EBP=001EF7EA ESI=013758A1 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=00F30000 EBX=22827BA3 ESP=001EF708 EBP=001EF7EA ESI=013758A1 EDI=001EF708 EFLAG=00000202
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000018 ECX=FEEEFF01 EDX=0133AFB0 EBX=22827B8B ESP=001EF708 EBP=001EF7EA ESI=013758A2 EDI=001EF708 EFLAG=00000202
SeqID:00000008 0133D095->0133CC39                                                  EAX=00F30000 ECX=FEEEFF01 EDX=0133AFB0 EBX=22827B8B ESP=001EF708 EBP=001EF7EA ESI=013758A2 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00F30000 ECX=FEEEFF01 EDX=0133AFB0 EBX=22827B8B ESP=001EF708 EBP=001EF7EA ESI=013758A2 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000038 ECX=FEEEFF01 EDX=00000206 EBX=22827BF8 ESP=001EF708 EBP=001EF7EE ESI=013758A4 EDI=001EF708 EFLAG=00000206
SeqID:00000031 0133BD7D->0133AECB                                                  EAX=000000ED ECX=FEEEFF01 EDX=0133BD7D EBX=22827B0B ESP=001EF708 EBP=001EF7EE ESI=013758A5 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=0133E431 ECX=FEEEFF01 EDX=0133BD7D EBX=22827B0B ESP=001EF708 EBP=001EF7F0 ESI=013758A5 EDI=001EF708 EFLAG=00000216
SeqID:00000017 0133D21E->0133B959                                                  EAX=0000004F ECX=FEEEFF01 EDX=0133D21E EBX=22827BBC ESP=001EF708 EBP=001EF7F0 ESI=013758A6 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000E431 ECX=FEEEFF01 EDX=0133D21E EBX=22827BBC ESP=001EF708 EBP=001EF7EE ESI=013758A6 EDI=001EF708 EFLAG=00000257
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEEFF01 EDX=0133D21E EBX=22827BBC ESP=001EF708 EBP=001EF7EE ESI=013758A6 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000034 ECX=FEEEFF01 EDX=00000257 EBX=22827B33 ESP=001EF708 EBP=001EF7F2 ESI=013758A8 EDI=001EF708 EFLAG=00000212
SeqID:00000036 0133B8F3->0133AD5D                                                  EAX=00000008 ECX=FEEEFF01 EDX=0133B8F3 EBX=22827B2B ESP=001EF708 EBP=001EF7F2 ESI=013758A9 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000016D ECX=FEEE005C EDX=01330008 EBX=22827B2B ESP=001EF708 EBP=001EF7F0 ESI=013758A9 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=01330008 EBX=22827B2B ESP=001EF708 EBP=001EF7F0 ESI=013758A9 EDI=001EF708 EFLAG=00000212
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000034 ECX=FEEE005C EDX=00000206 EBX=22827BA2 ESP=001EF708 EBP=001EF7F4 ESI=013758AB EDI=001EF708 EFLAG=00000202
SeqID:00000021 0133CA81->0133D2E9                                                  EAX=000000A7 ECX=FEEE005C EDX=0133CA81 EBX=22827BFB ESP=001EF708 EBP=001EF7F4 ESI=013758AC EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000000A ECX=FEEE005C EDX=0133CA81 EBX=22827C05 ESP=001EF708 EBP=001EF7F2 ESI=013758AE EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=0133CA81 EBX=22827C05 ESP=001EF708 EBP=001EF7F2 ESI=013758AE EDI=001EF708 EFLAG=00000216
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=000000C2 ECX=FEEE005C EDX=0133AF16 EBX=22827C43 ESP=001EF708 EBP=001EF7F2 ESI=013758AF EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=FFBF34D2 ECX=FEEE005C EDX=0133AF16 EBX=22C34771 ESP=001EF708 EBP=001EF7EE ESI=013758B3 EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=0133AF16 EBX=22C34771 ESP=001EF708 EBP=001EF7EE ESI=013758B3 EDI=001EF708 EFLAG=00000206
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000004A ECX=FEEE005C EDX=0133AF16 EBX=22C34727 ESP=001EF708 EBP=001EF7EE ESI=013758B4 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=114B8958 ECX=FEEE005C EDX=0133AF16 EBX=1177BDCF ESP=001EF708 EBP=001EF7EA ESI=013758B8 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=0133AF16 EBX=1177BDCF ESP=001EF708 EBP=001EF7EA ESI=013758B8 EDI=001EF708 EFLAG=00000202
SeqID:00000007 0133ADCC->0133C3BD                                                  EAX=00000037 ECX=FEEE005C EDX=0133ADCC EBX=1177BD98 ESP=001EF708 EBP=001EF7EA ESI=013758B9 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=001EF7EA ECX=FEEE005C EDX=0133ADCC EBX=1177BD98 ESP=001EF708 EBP=001EF7E6 ESI=013758B9 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=0133ADCC EBX=1177BD98 ESP=001EF708 EBP=001EF7E6 ESI=013758B9 EDI=001EF708 EFLAG=00000216
SeqID:00000015 0133CF85->0133C51D                                                  EAX=00000030 ECX=FEEE005C EDX=0133CF85 EBX=1177BD68 ESP=001EF708 EBP=001EF7E6 ESI=013758BA EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=114B8958 ECX=FEEE005C EDX=0133CF85 EBX=1177BD68 ESP=001EF708 EBP=001EF7E6 ESI=013758BA EDI=001EF708 EFLAG=00000202
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000008A ECX=FEEE005C EDX=0133AF16 EBX=1177BDDE ESP=001EF708 EBP=001EF7E6 ESI=013758BB EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=142D0482 ECX=FEEE005C EDX=0133AF16 EBX=FD4AB95C ESP=001EF708 EBP=001EF7E2 ESI=013758BF EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=0133AF16 EBX=FD4AB95C ESP=001EF708 EBP=001EF7E2 ESI=013758BF EDI=001EF708 EFLAG=00000212
SeqID:00000007 0133ADCC->0133C3BD                                                  EAX=000000FB ECX=FEEE005C EDX=0133ADCC EBX=FD4AB961 ESP=001EF708 EBP=001EF7E2 ESI=013758C0 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=001EF7E2 ECX=FEEE005C EDX=0133ADCC EBX=FD4AB961 ESP=001EF708 EBP=001EF7DE ESI=013758C0 EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=0133ADCC EBX=FD4AB961 ESP=001EF708 EBP=001EF7DE ESI=013758C0 EDI=001EF708 EFLAG=00000202
SeqID:00000012 0133BB24->0133C12C                                                  EAX=00000009 ECX=FEEE005C EDX=0133BB24 EBX=FD4AB958 ESP=001EF708 EBP=001EF7DE ESI=013758C1 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00000008 ECX=FEEE005C EDX=0133BB24 EBX=FD4AB950 ESP=001EF708 EBP=001EF7DA ESI=013758C2 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=FEEE005C EDX=0133BB24 EBX=FD4AB950 ESP=001EF708 EBP=001EF7DA ESI=013758C2 EDI=001EF708 EFLAG=00000206
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000010 ECX=FEEE005C EDX=0133AFB0 EBX=FD4AB940 ESP=001EF708 EBP=001EF7DA ESI=013758C3 EDI=001EF708 EFLAG=00000202
SeqID:00000008 0133D095->0133CC39                                                  EAX=00000008 ECX=FEEE005C EDX=0133AFB0 EBX=FD4AB940 ESP=001EF708 EBP=001EF7DA ESI=013758C3 EDI=001EF708 EFLAG=00000202
